# Image Name = BSA_21_001_norm_00000, Mask Path = /ibira/lnls/beamlines/sapucaia/proposals/20262585/proc/mask_BSA.npy, Azimuth Min (deg) = -180, Azimuth Max (deg) = 180,  
# X Unit = q_nm^-1, Polarization = None, X Min = 0.06316422205592498, X Max = 5.309234759453786,  
# Error Model = poisson, N Bins = 2000, Norm Factor = 1, Solid Angle = yes,  
# Poni File = None, Samp-Det Dist (m) = 1.44, X Center (px) = 635, Y Center (px) = 2442,  
# X Pixel (μm) = 55, Y Pixel (μm) = 55, Tilt (deg) = 0, Tilt Plan Rot (deg) = 0,  
# Tilt3 (deg) = 0, Wavelength (Å) = 1.549, Spline = None, 
# q	Intensity	std
0.06316422205592498	259502.640625	86.31983947753906
0.06578856949834512	246605.375	44.43006896972656
0.06841291694076526	231984.3125	34.57276153564453
0.0710372643831854	220726.078125	30.087310791015625
0.07366161182560554	213889.046875	27.012956619262695
0.07628595926802569	197706.59375	23.89174461364746
0.07891030671044583	192510.09375	21.626562118530273
0.08153465415286595	187837.515625	19.442218780517578
0.08415900159528611	177169.46875	18.179561614990234
0.08678334903770624	169803.375	17.3592529296875
0.08940769648012639	163666.296875	16.538715362548828
0.09203204392254652	160414.390625	16.10577964782715
0.09465639136496666	154388.84375	15.555163383483887
0.0972807388073868	149586.046875	15.007341384887695
0.09990508624980694	145304.734375	14.56734561920166
0.10252943369222708	144863.75	14.366299629211426
0.10515378113464723	137939.421875	13.69804573059082
0.10777812857706737	135415.5	13.352823257446289
0.11040247601948751	131766.03125	13.041943550109863
0.11302682346190765	129433.4453125	12.76715087890625
0.11565117090432779	127127.171875	12.413856506347656
0.11827551834674793	125809.296875	12.230908393859863
0.12089986578916806	122925.921875	11.926329612731934
0.12352421323158821	120568.8828125	11.63214111328125
0.12614856067400834	120303.1484375	11.545435905456543
0.1287729081164285	115355.546875	11.107625961303711
0.13139725555884862	115933.203125	10.999712944030762
0.13402160300126875	114555.1953125	10.708898544311523
0.1366459504436889	110736.4921875	10.396637916564941
0.13927029788610906	111087.7109375	10.306032180786133
0.1418946453285292	110302.5	10.092741012573242
0.14451899277094932	108347.1640625	9.923465728759766
0.14714334021336947	106646.28125	9.756368637084961
0.14976768765578963	105010.6328125	9.553122520446777
0.15239203509820975	105126.8046875	9.493885040283203
0.15501638254062988	102032.1015625	9.233141899108887
0.15764072998305004	100870.515625	9.07926082611084
0.1602650774254702	101280.609375	9.041488647460938
0.16288942486789032	100651.375	8.94672966003418
0.16551377231031045	99101.875	8.716815948486328
0.1681381197527306	98352.1640625	8.530510902404785
0.17076246719515073	95918.25	8.387716293334961
0.17338681463757089	96674.40625	8.34173583984375
0.176011162079991	94425.203125	8.108424186706543
0.17863550952241114	93391.1484375	8.056610107421875
0.1812598569648313	93762.7421875	8.008719444274902
0.18388420440725145	93118.296875	7.910845756530762
0.18650855184967158	91108.6171875	7.7797040939331055
0.1891328992920917	90419.4609375	7.755739212036133
0.19175724673451186	90605.4296875	7.982874870300293
0.194381594176932	90212.0859375	8.213995933532715
0.19700594161935214	88700.8515625	8.602378845214844
0.19963028906177227	88426.7265625	9.148633003234863
0.20225463650419243	88106.46875	9.536535263061523
0.20487898394661255	85361.734375	9.332149505615234
0.2075033313890327	84393.6171875	8.793120384216309
0.21012767883145284	85052.0234375	8.522531509399414
0.212752026273873	84657.265625	8.293159484863281
0.21537637371629312	82701.3515625	7.857431411743164
0.21800072115871327	83761.1328125	7.697231292724609
0.2206250686011334	83929.234375	7.605470657348633
0.22324941604355356	82095.65625	7.420299053192139
0.22587376348597368	80538.734375	7.2132697105407715
0.22849811092839384	80285.0	7.089033603668213
0.23112245837081397	79278.921875	6.985578536987305
0.2337468058132341	79462.5	6.906418800354004
0.23637115325565425	77764.9921875	6.724897384643555
0.23899550069807438	77727.171875	6.678574562072754
0.24161984814049453	77389.53125	6.565438747406006
0.24424419558291466	77244.5625	6.4757795333862305
0.2468685430253348	76789.609375	6.415670394897461
0.24949289046775494	77722.9921875	6.428043842315674
0.2521172379101751	76817.2265625	6.3032450675964355
0.2547415853525952	75608.578125	6.187598705291748
0.2573659327950154	75349.6015625	6.166399955749512
0.25999028023743553	74318.1015625	6.065466403961182
0.26261462767985566	73673.125	5.9891180992126465
0.2652389751222758	73467.4453125	5.971950531005859
0.2678633225646959	72573.3828125	5.876097679138184
0.27048767000711604	72489.6015625	5.821694374084473
0.2731120174495362	71236.9921875	5.747565746307373
0.27573636489195635	71091.6484375	5.672212600708008
0.2783607123343765	70975.15625	5.5864715576171875
0.28098505977679666	70093.484375	5.527565002441406
0.2836094072192168	69795.578125	5.501837253570557
0.2862337546616369	69342.6328125	5.442577362060547
0.28885810210405705	68818.3671875	5.422082901000977
0.2914824495464772	68176.7734375	5.390931606292725
0.2941067969888973	68035.5859375	5.354691982269287
0.2967311444313175	67206.625	5.30515193939209
0.2993554918737376	66054.109375	5.238925457000732
0.3019798393161578	67227.4609375	5.256027698516846
0.3046041867585779	66520.984375	5.178060054779053
0.30722853420099805	65997.34375	5.1469855308532715
0.3098528816434182	65678.1640625	5.124563217163086
0.3124772290858383	65255.296875	5.057888507843018
0.31510157652825843	65452.82421875	5.051609039306641
0.3177259239706786	63523.66015625	4.955051422119141
0.32035027141309874	63755.0625	4.925705909729004
0.32297461885551887	63414.125	4.886536598205566
0.325598966297939	62711.08203125	4.855886936187744
0.3282233137403592	63074.89453125	4.839902400970459
0.3308476611827793	62649.88671875	4.791741371154785
0.33347200862519943	62153.55859375	4.784640789031982
0.33609635606761956	61612.140625	4.7387471199035645
0.33872070351003974	61217.125	4.692426681518555
0.34134505095245987	60762.515625	4.665426731109619
0.34396939839488	59526.09375	4.606492042541504
0.3465937458373001	60468.765625	4.631380081176758
0.3492180932797203	59860.42578125	4.581328392028809
0.35184244072214044	58956.3359375	4.525723934173584
0.35446678816456056	59161.52734375	4.512235164642334
0.3570911356069807	58174.296875	4.459073066711426
0.3597154830494008	57864.3046875	4.452474594116211
0.362339830491821	58193.9296875	4.4394850730896
0.36496417793424113	58172.0078125	4.401145935058594
0.36758852537666126	58040.953125	4.390918731689453
0.3702128728190814	56959.390625	4.33658504486084
0.37283722026150157	56175.11328125	4.284037113189697
0.3754615677039217	56222.61328125	4.269568920135498
0.3780859151463418	56460.48828125	4.262069225311279
0.38071026258876195	55472.83984375	4.198549270629883
0.38333461003118213	55267.89453125	4.182002544403076
0.38595895747360226	54959.22265625	4.168234348297119
0.3885833049160224	54344.109375	4.106328964233398
0.3912076523584425	55162.3671875	4.128358364105225
0.3938319998008627	54291.72265625	4.089587211608887
0.3964563472432828	53787.44140625	4.047954559326172
0.39908069468570295	54031.8984375	4.041571140289307
0.4017050421281231	53547.5078125	4.016585826873779
0.4043293895705432	52516.25390625	3.9593734741210938
0.4069537370129634	51943.94140625	3.9148876667022705
0.4095780844553835	51475.8203125	3.892587661743164
0.41220243189780365	52100.37109375	3.9173383712768555
0.4148267793402238	51691.34375	3.8683550357818604
0.41745112678264396	51444.09375	3.841750144958496
0.4200754742250641	51259.828125	3.8367977142333984
0.4226998216674842	50873.43359375	3.8075978755950928
0.42532416910990434	50898.078125	3.79246187210083
0.4279485165523245	50401.7109375	3.7692461013793945
0.43057286399474465	50024.95703125	3.7449328899383545
0.4331972114371648	49451.50390625	3.6967484951019287
0.4358215588795849	48978.96875	3.6743624210357666
0.4384459063220051	49458.23828125	3.6804018020629883
0.4410702537644252	49311.49609375	3.648486375808716
0.44369460120684534	49190.94140625	3.6403236389160156
0.44631894864926547	48700.01171875	3.6074979305267334
0.4489432960916856	48265.75	3.5755906105041504
0.4515676435341058	47728.3046875	3.551781415939331
0.4541919909765259	47546.765625	3.542813301086426
0.45681633841894603	47406.203125	3.520613431930542
0.45944068586136616	47046.18359375	3.4927971363067627
0.46206503330378634	46759.17578125	3.476334571838379
0.46468938074620647	46658.16015625	3.4614930152893066
0.4673137281886266	46747.53515625	3.4437246322631836
0.4699380756310467	46374.375	3.429682970046997
0.4725624230734669	45529.11328125	3.388019323348999
0.47518677051588704	45637.13671875	3.3743700981140137
0.47781111795830716	45357.29296875	3.355417490005493
0.4804354654007273	46041.1015625	3.3821403980255127
0.4830598128431475	45573.44140625	3.3470897674560547
0.4856841602855676	45157.66015625	3.317753314971924
0.48830850772798773	44559.25	3.289043426513672
0.49093285517040786	44227.11328125	3.266106128692627
0.493557202612828	44209.73046875	3.2504634857177734
0.49618155005524817	43903.44140625	3.2431254386901855
0.4988058974976683	43693.43359375	3.2229440212249756
0.5014302449400885	43716.35546875	3.2071220874786377
0.5040545923825086	43168.30859375	3.1831629276275635
0.5066789398249287	42917.29296875	3.1687066555023193
0.5093032872673489	42615.0	3.143317937850952
0.511927634709769	42411.375	3.128619909286499
0.5145519821521891	42339.8046875	3.12135648727417
0.5171763295946092	42524.88671875	3.1121580600738525
0.5198006770370294	42334.5546875	3.09959077835083
0.5224250244794495	41888.19921875	3.0847413539886475
0.5250493719218696	41904.69921875	3.0744855403900146
0.5276737193642898	41461.24609375	3.042485475540161
0.53029806680671	41207.890625	3.0289721488952637
0.5329224142491301	40842.0546875	3.010587692260742
0.5355467616915502	40419.66796875	2.979445695877075
0.5381711091339704	40600.09765625	2.9820008277893066
0.5407954565763906	40549.87109375	2.975363254547119
0.5434198040188107	40200.15234375	2.9487292766571045
0.5460441514612309	40265.1640625	2.945986032485962
0.548668498903651	39915.09375	2.9315853118896484
0.5512928463460711	39729.34375	2.917593479156494
0.5539171937884912	39173.93359375	2.8766720294952393
0.5565415412309114	39740.18359375	2.903593063354492
0.5591658886733315	39170.26953125	2.8700308799743652
0.5617902361157516	38981.5625	2.848928689956665
0.5644145835581718	38955.5078125	2.847222089767456
0.5670389310005919	38770.7109375	2.8312268257141113
0.5696632784430121	38432.02734375	2.8067867755889893
0.5722876258854322	38676.7109375	2.817020893096924
0.5749119733278524	38132.49609375	2.791693687438965
0.5775363207702725	38027.265625	2.775864362716675
0.5801606682126926	37568.4609375	2.7507452964782715
0.5827850156551128	37633.2578125	2.7588913440704346
0.5854093630975329	37348.98828125	2.7364661693573
0.588033710539953	37009.83203125	2.7162868976593018
0.5906580579823733	36738.2109375	2.7310709953308105
0.5932824054247934	36532.234375	2.797947406768799
0.5959067528672135	36694.4453125	2.8666067123413086
0.5985311003096336	36395.921875	2.912440299987793
0.6011554477520538	36413.578125	2.939967632293701
0.6037797951944739	36126.45703125	2.9137754440307617
0.606404142636894	35899.921875	2.901231050491333
0.6090284900793141	35871.390625	2.8787004947662354
0.6116528375217343	36002.42578125	2.861217975616455
0.6142771849641545	35872.625	2.8167507648468018
0.6169015324065746	35729.9765625	2.7809150218963623
0.6195258798489948	35896.92578125	2.764909029006958
0.6221502272914149	35738.1875	2.728809356689453
0.624774574733835	35187.171875	2.6735918521881104
0.6273989221762551	35484.39453125	2.6627731323242188
0.6300232696186753	35219.0625	2.6294431686401367
0.6326476170610954	34767.0546875	2.6123132705688477
0.6352719645035156	34677.34765625	2.611307144165039
0.6378963119459358	34619.625	2.6023826599121094
0.6405206593883559	33927.19140625	2.5663440227508545
0.643145006830776	34214.38671875	2.5820350646972656
0.6457693542731962	33825.83984375	2.55472469329834
0.6483937017156163	33942.04296875	2.546867847442627
0.6510180491580364	34431.14453125	2.5685064792633057
0.6536423966004565	34002.19140625	2.5427796840667725
0.6562667440428767	33847.47265625	2.5245814323425293
0.6588910914852969	33384.2734375	2.4991390705108643
0.661515438927717	33423.828125	2.496990919113159
0.6641397863701372	33146.45703125	2.4725799560546875
0.6667641338125573	32815.80859375	2.455162286758423
0.6693884812549774	32907.3359375	2.4599292278289795
0.6720128286973975	32974.01953125	2.452413558959961
0.6746371761398177	32729.361328125	2.433880090713501
0.6772615235822378	32971.86328125	2.4468917846679688
0.679885871024658	32444.2734375	2.4140219688415527
0.6825102184670782	32423.876953125	2.403022289276123
0.6851345659094983	32307.708984375	2.3965859413146973
0.6877589133519184	32252.564453125	2.3923304080963135
0.6903832607943385	32159.005859375	2.3768444061279297
0.6930076082367587	32106.3359375	2.373840093612671
0.6956319556791788	32034.4921875	2.3695738315582275
0.6982563031215989	31801.060546875	2.34482741355896
0.700880650564019	31353.078125	2.3244576454162598
0.7035049980064393	31443.99609375	2.3285136222839355
0.7061293454488594	31420.916015625	2.3152430057525635
0.7087536928912795	31109.533203125	2.299515962600708
0.7113780403336997	31165.78125	2.302462339401245
0.7140023877761198	30972.46875	2.2845301628112793
0.7166267352185399	31065.45703125	2.280221700668335
0.71925108266096	31464.0234375	2.3025448322296143
0.7218754301033802	31009.82421875	2.279245615005493
0.7244997775458004	30668.7265625	2.2503836154937744
0.7271241249882205	30403.736328125	2.238814115524292
0.7297484724306407	30298.76171875	2.235943078994751
0.7323728198730608	30352.4140625	2.2266831398010254
0.7349971673154809	30228.76171875	2.2190825939178467
0.737621514757901	30165.53125	2.2193970680236816
0.7402458622003212	29921.75	2.1973793506622314
0.7428702096427413	30060.013671875	2.1991841793060303
0.7454945570851614	29899.9609375	2.1966288089752197
0.7481189045275817	29768.501953125	2.1812081336975098
0.7507432519700018	29601.693359375	2.1643126010894775
0.7533675994124219	29257.080078125	2.149348735809326
0.7559919468548421	29394.908203125	2.1566250324249268
0.7586162942972622	29344.857421875	2.1446962356567383
0.7612406417396823	29059.21875	2.127720832824707
0.7638649891821024	29308.5859375	2.1409919261932373
0.7664893366245226	28965.875	2.117828369140625
0.7691136840669428	28905.298828125	2.107675075531006
0.7717380315093629	29272.208984375	2.126116991043091
0.7743623789517831	28739.181640625	2.0997183322906494
0.7769867263942032	28700.50390625	2.0902419090270996
0.7796110738366233	28708.89453125	2.0906310081481934
0.7822354212790434	28525.818359375	2.081043004989624
0.7848597687214636	28479.841796875	2.0745017528533936
0.7874841161638837	28251.73828125	2.0632412433624268
0.7901084636063038	28109.65234375	2.051388740539551
0.7927328110487241	28036.0078125	2.0412087440490723
0.7953571584911442	28316.5	2.049050807952881
0.7979815059335643	28245.37109375	2.0433077812194824
0.8006058533759844	27962.94921875	2.023003101348877
0.8032302008184046	27979.38671875	2.0143141746520996
0.8058545482608247	27602.458984375	2.002202272415161
0.8084788957032448	27554.7265625	1.9987554550170898
0.811103243145665	27501.0546875	1.9907665252685547
0.8137275905880852	27310.05859375	1.9824455976486206
0.8163519380305053	27702.701171875	1.995507836341858
0.8189762854729254	27353.26953125	1.9718425273895264
0.8216006329153456	27151.90625	1.9632313251495361
0.8242249803577657	27420.119140625	1.9719356298446655
0.8268493278001858	27416.484375	1.9641025066375732
0.829473675242606	27112.88671875	1.9508429765701294
0.8320980226850261	27050.439453125	1.9506444931030273
0.8347223701274462	27040.38671875	1.9441629648208618
0.8373467175698664	27262.099609375	1.9476563930511475
0.8399710650122866	26958.14453125	1.9324144124984741
0.8425954124547067	27162.98046875	1.934173345565796
0.8452197598971268	26924.82421875	1.9180883169174194
0.847844107339547	26489.96875	1.901963710784912
0.8504684547819671	26343.974609375	1.8944923877716064
0.8530928022243872	26753.103515625	1.906463623046875
0.8557171496668073	26467.306640625	1.8956507444381714
0.8583414971092276	26538.75	1.9019088745117188
0.8609658445516477	26697.69140625	1.897743821144104
0.8635901919940678	26693.21875	1.8948421478271484
0.866214539436488	26363.21484375	1.8841986656188965
0.8688388868789081	26536.53515625	1.8878308534622192
0.8714632343213282	26253.84765625	1.8697917461395264
0.8740875817637483	26247.96875	1.8717886209487915
0.8767119292061685	26151.716796875	1.8646376132965088
0.8793362766485886	26165.654296875	1.858189582824707
0.8819606240910088	26040.396484375	1.8532267808914185
0.884584971533429	25987.06640625	1.851398229598999
0.8872093189758491	26094.076171875	1.8482400178909302
0.8898336664182692	25680.74609375	1.829316258430481
0.8924580138606893	25784.1953125	1.837436318397522
0.8950823613031095	25793.03515625	1.8316439390182495
0.8977067087455296	25765.822265625	1.8256282806396484
0.9003310561879497	25651.783203125	1.8194142580032349
0.90295540363037	25827.576171875	1.8263732194900513
0.9055797510727901	25444.837890625	1.8064149618148804
0.9082040985152102	25295.81640625	1.8037059307098389
0.9108284459576304	25541.1875	1.8107359409332275
0.9134527934000505	25607.85546875	1.8057689666748047
0.9160771408424706	25466.8828125	1.7992156744003296
0.9187014882848907	24998.51171875	1.7801872491836548
0.9213258357273109	25360.373046875	1.793376088142395
0.923950183169731	25062.0859375	1.7738136053085327
0.9265745306121512	25267.703125	1.786385416984558
0.9291988780545714	24963.837890625	1.7673366069793701
0.9318232254969915	24894.76953125	1.7610491514205933
0.9344475729394116	24906.087890625	1.7645906209945679
0.9370719203818317	24930.1328125	1.760000228881836
0.9396962678242519	24997.85546875	1.7582851648330688
0.942320615266672	24681.3125	1.7419614791870117
0.9449449627090921	24801.591796875	1.7457534074783325
0.9475693101515122	24704.703125	1.739882230758667
0.9501936575939325	24577.109375	1.7309983968734741
0.9528180050363526	24654.46875	1.7336479425430298
0.9554423524787727	24636.17578125	1.7295455932617188
0.9580666999211929	24930.1328125	1.7380751371383667
0.960691047363613	24714.984375	1.7298359870910645
0.9633153948060331	24521.32421875	1.7178456783294678
0.9659397422484532	24682.59375	1.7160252332687378
0.9685640896908734	24896.8515625	1.7297015190124512
0.9711884371332936	24472.314453125	1.7121891975402832
0.9738127845757137	24557.912109375	1.7086267471313477
0.9764371320181339	24356.279296875	1.7055820226669312
0.979061479460554	23949.359375	1.7065306901931763
0.9816858269029741	24340.39453125	1.7277145385742188
0.9843101743453943	24214.6875	1.7356007099151611
0.9869345217878144	24229.81640625	1.7718455791473389
0.9895588692302345	24367.353515625	1.7994515895843506
0.9921832166726546	24176.43359375	1.8127375841140747
0.9948075641150749	24239.81640625	1.849837303161621
